,health_worker_id,num_datapoints
7563,23203,1
7564,12884,1
7565,12846,4
7566,16720,1
7567,7575,3
7568,17897,2
7569,10126,6
7570,6669,2
7571,19458,3
7572,20680,2
7573,13768,1
7574,5875,2
7575,13994,1
7576,10966,1
7577,15543,2
7578,5203,1
7579,13249,3
7580,26174,2
7581,23296,1
7582,17108,2
7583,18263,1
7584,10942,1
7585,17356,4
7586,284,6
7587,8590,4
7588,18428,1
7589,17884,3
7590,14977,2
7591,27368,1
7592,18289,5
7593,15048,1
7594,6045,4
7595,12009,6
7596,7846,1
7597,16732,4
7598,12423,1
7599,5310,2
7600,21494,5
7601,8050,1
7602,11503,3
7603,7760,1
7604,10507,2
7605,19874,5
7606,15633,1
7607,13376,2
7608,23817,1
7609,11536,1
7610,11501,1
7611,7040,1
7612,4572,1
7613,3073,4
7614,20818,3
7615,10234,1
7616,7814,2
7617,27545,3
7618,4983,1
7619,18366,1
7620,12425,1
7621,7785,2
7622,10321,1
7623,18269,2
7624,8031,2
7625,26581,2
7626,22235,2
7627,15618,1
7628,20289,5
7629,23988,2
7630,5360,2
7631,11570,1
7632,25620,2
7633,3611,1
7634,13147,1
7635,20510,1
7636,10961,1
7637,9630,1
7638,12301,1
7639,14526,3
7640,14065,6
7641,27112,3
7642,25866,2
7643,27596,4
7644,26817,6
7645,19578,1
7646,17125,4
7647,18757,3
7648,13164,3
7649,21939,6
7650,11436,2
7651,18230,1
7652,8378,1
7653,11125,1
7654,17783,1
7655,17101,2
7656,21967,5
7657,27658,4
7658,21920,1
7659,27675,1
7660,14775,2
7661,11102,3
7662,6326,2
7663,17452,6
7664,22797,2
7665,20341,1
7666,27805,5
7667,7226,2
7668,13632,1
7669,24729,3
7670,1387,4
7671,13205,1
7672,11144,1
7673,2795,1
7674,22988,3
7675,25508,4
7676,19936,3
7677,10105,3
7678,14355,4
7679,9717,2
7680,13876,5
7681,3846,1
7682,7252,2
7683,8791,2
7684,9581,3
7685,4977,4
7686,25482,1
7687,16799,4
7688,23667,4
7689,18152,6
7690,4301,1
7691,2469,1
7692,16539,1
7693,28069,6
7694,10970,1
7695,16790,1
7696,12282,4
7697,3234,2
7698,12057,1
7699,12329,1
7700,18529,1
7701,4294,1
7702,11916,4
7703,27004,3
7704,14350,4
7705,9798,1
7706,17091,3
7707,28420,1
7708,19727,5
7709,9915,1
7710,501,2
7711,20178,3
7712,27577,1
7713,17613,1
7714,5274,1
7715,21314,4
7716,3676,1
7717,13215,3
7718,9911,1
7719,15680,1
7720,19957,1
7721,20554,4
7722,11078,1
7723,19693,3
7724,11767,1
7725,9552,1
7726,4286,4
7727,23503,3
7728,25868,4
7729,2470,2
7730,25926,3
7731,22878,4
7732,25724,2
7733,20667,4
7734,12593,1
7735,7708,5
7736,4329,2
7737,23922,1
7738,6842,6
7739,12523,2
7740,17385,1
7741,21336,2
7742,8523,1
7743,9716,4
7744,15987,3
7745,9744,1
7746,20369,1
7747,12321,6
7748,7162,1
7749,15873,1
7750,11474,2
7751,9040,1
7752,18081,1
7753,160,5
7754,25997,2
7755,27491,1
7756,28194,3
7757,9549,1
7758,11521,1
7759,12421,1
7760,13652,1
7761,16512,3
7762,19747,4
7763,21307,3
7764,16254,2
7765,5844,4
7766,15140,4
7767,18843,4
7768,25293,1
7769,6745,4
7770,14533,4
7771,8484,3
7772,7275,1
7773,4769,1
7774,3312,5
7775,8713,1
7776,13877,1
7777,12364,4
7778,10578,2
7779,22435,1
7780,24435,2
7781,6253,1
7782,17805,6
7783,17682,1
7784,26107,5
7785,22737,2
7786,8838,1
7787,20201,1
7788,11683,2
7789,1983,4
7790,14683,2
7791,4641,1
7792,5418,1
7793,16821,5
7794,25851,3
7795,17273,2
7796,28122,1
7797,11477,1
7798,14907,1
7799,12197,1
7800,3058,4
7801,3907,4
7802,18346,4
7803,20796,1
7804,12906,4
7805,9427,2
7806,21189,5
7807,19744,1
7808,16845,2
7809,12573,4
7810,9825,3
7811,7565,4
7812,24892,4
7813,13361,2
7814,27317,1
7815,13171,1
7816,12404,1
7817,4634,2
7818,14298,4
7819,9315,2
7820,20500,1
7821,10307,2
7822,18574,1
7823,8973,2
7824,4455,1
7825,15789,1
7826,9888,1
7827,10589,1
7828,18672,5
7829,20930,2
7830,13115,3
7831,15742,1
7832,12209,1
7833,7706,3
7834,3724,1
7835,7670,1
7836,14938,2
7837,16871,1
7838,17401,1
7839,7451,1
7840,18088,2
7841,25558,1
7842,9014,1
7843,18648,5
7844,9103,3
7845,6320,1
7846,18826,2
7847,4718,1
7848,3929,2
7849,632,1
7850,18677,4
7851,16264,5
7852,8770,1
7853,17715,1
7854,23796,1
7855,18103,4
7856,6782,4
7857,7622,3
7858,7809,4
7859,8943,3
7860,5194,1
7861,21745,4
7862,25987,2
7863,1919,3
7864,10641,3
7865,12987,3
7866,17608,1
7867,14649,1
7868,12466,3
7869,21647,1
7870,13720,4
7871,3008,5
7872,10224,1
7873,6543,2
7874,2074,1
7875,4897,1
7876,21828,6
7877,19225,2
7878,9580,1
7879,11551,5
7880,15756,1
7881,5415,4
7882,11526,1
7883,23322,2
7884,13371,2
7885,14175,3
7886,12370,6
7887,6642,2
7888,21769,5
7889,6682,4
7890,6361,4
7891,10935,3
7892,9711,1
7893,16324,5
7894,12669,3
7895,13108,5
7896,18713,2
7897,9142,1
7898,11316,1
7899,7815,2
7900,17038,6
7901,7432,1
7902,8277,1
7903,5866,6
7904,17189,1
7905,16370,2
7906,12584,1
7907,6214,1
7908,20393,1
7909,7147,1
7910,5679,1
7911,11935,2
7912,8518,1
7913,3537,4
7914,17756,1
7915,24219,1
7916,5356,5
7917,8799,1
7918,12946,3
7919,11355,1
7920,26344,6
7921,10080,3
7922,13100,3
7923,12748,2
7924,26201,1
7925,5484,1
7926,20940,1
7927,3698,4
7928,28019,5
7929,23711,4
7930,26580,4
7931,6739,4
7932,13060,1
7933,3171,1
7934,17677,1
7935,19761,1
7936,5911,2
7937,8074,4
7938,14766,1
7939,8141,1
7940,7177,3
7941,23181,2
7942,24334,5
7943,11105,1
7944,19139,5
7945,27534,1
7946,26436,2
7947,28110,1
7948,11337,2
7949,11388,1
7950,13217,1
7951,16506,2
7952,6626,5
7953,19114,1
7954,15035,1
7955,6343,1
7956,3868,1
7957,26498,1
7958,16891,2
7959,2877,1
7960,27227,3
7961,12811,2
7962,2220,1
7963,1354,4
7964,14577,2
7965,9685,1
7966,6029,1
7967,9541,1
7968,16459,1
7969,11029,1
7970,7071,1
7971,8428,1
7972,19838,2
7973,4954,5
7974,11994,1
7975,26193,1
7976,2422,4
7977,18038,2
7978,12886,4
7979,11131,4
7980,6589,2
7981,15049,1
7982,12392,1
7983,5004,1
7984,9055,6
7985,6299,5
7986,19732,5
7987,21036,1
7988,20840,2
7989,25950,3
7990,27078,2
7991,14790,1
7992,11847,2
7993,12257,4
7994,10934,1
7995,4938,1
7996,17935,1
7997,3331,1
7998,11215,5
7999,4277,1
8000,10151,4
8001,26842,5
8002,8992,2
8003,21066,3
8004,14103,3
8005,2365,1
8006,10215,2
8007,15802,4
8008,28637,3
8009,9694,1
8010,16612,3
8011,12269,1
8012,8026,1
8013,8939,2
8014,13386,2
8015,3832,4
8016,10655,1
8017,16649,1
8018,5234,5
8019,28316,3
8020,16683,4
8021,14378,4
8022,15087,4
8023,20621,4
8024,12054,1
8025,2834,1
8026,14458,3
8027,16902,2
8028,14222,2
8029,9623,2
8030,16424,5
8031,19034,3
8032,27974,2
8033,26705,5
8034,27506,1
8035,1374,4
8036,2193,1
8037,27042,2
8038,9362,2
8039,27860,3
8040,23697,4
8041,20525,1
8042,16395,1
8043,14265,2
8044,3106,3
8045,19637,3
8046,17137,1
8047,7359,1
8048,16416,4
8049,24156,5
8050,24594,2
8051,18391,3
8052,16828,1
8053,9691,3
8054,15541,1
8055,19604,2
8056,25161,1
8057,19703,2
8058,19843,4
8059,14309,1
8060,4065,2
8061,19441,1
8062,13141,2
8063,9935,2
8064,5543,4
8065,5252,3
8066,19990,1
8067,10685,5
8068,23364,1
8069,4174,1
8070,12716,5
8071,20477,5
8072,7370,2
8073,14635,2
8074,14051,2
8075,26766,4
8076,15674,1
8077,2346,1
8078,16236,6
8079,12863,2
8080,20545,2
8081,16951,1
8082,16825,1
8083,9081,1
8084,13963,3
8085,7309,4
8086,21030,1
8087,26526,2
8088,14695,1
8089,25694,1
8090,14595,1
8091,8684,3
8092,9794,1
8093,15061,1
8094,6181,1
8095,28163,5
8096,16432,1
8097,18284,1
8098,8578,1
8099,9090,1
8100,4578,2
8101,6110,4
8102,17745,2
8103,975,2
8104,14268,4
8105,15195,1
8106,18553,1
8107,12487,3
8108,12719,4
8109,5507,3
8110,10978,1
8111,18622,3
8112,17030,4
8113,10081,2
8114,5097,1
8115,8519,1
8116,16544,1
8117,21439,4
8118,22527,5
8119,3375,2
8120,17803,4
8121,19643,3
8122,7335,1
8123,16807,1
8124,19341,1
8125,18399,2
8126,26685,3
8127,12422,3
8128,15698,5
8129,15317,2
8130,9162,6
8131,16917,1
8132,11468,3
8133,15574,4
8134,25396,4
8135,24129,4
8136,21781,5
8137,26041,4
8138,2889,1
8139,11891,1
8140,20817,3
8141,7720,4
8142,8874,2
8143,25800,2
8144,28369,2
8145,28758,5
8146,6946,4
8147,3946,2
8148,3732,1
8149,13336,4
8150,22384,2
8151,15493,4
8152,18527,1
8153,12294,3
8154,7072,4
8155,23062,2
8156,1358,3
8157,17679,1
8158,15912,2
8159,2763,1
8160,7206,4
8161,23579,1
8162,8839,1
8163,16796,5
8164,13354,2
8165,17723,1
8166,9350,1
8167,7253,1
8168,26212,1
8169,26984,5
8170,11684,1
8171,18588,3
8172,24039,4
8173,1366,4
8174,12964,5
8175,16314,6
8176,13292,1
8177,5746,1
8178,11498,1
8179,14867,1
8180,25427,1
8181,13253,1
8182,27575,1
8183,16824,3
8184,20503,4
8185,10886,3
8186,8222,3
8187,12250,2
8188,27867,4
8189,7676,5
8190,8739,1
8191,16242,1
8192,2515,2
8193,11163,1
8194,15914,5
8195,17382,5
8196,23633,2
8197,4788,2
8198,3372,4
8199,8514,2
8200,24969,3
8201,26811,1
8202,9417,1
8203,14195,1
8204,16554,5
8205,6679,5
8206,21809,6
8207,23804,3
8208,6164,5
8209,3172,2
8210,3179,4
8211,17369,2
8212,25901,1
8213,18903,1
8214,5567,2
8215,11876,2
8216,11865,3
8217,27880,1
8218,8619,4
8219,9772,1
8220,8332,1
8221,11983,1
8222,4934,5
8223,10183,1
8224,26297,4
8225,11411,4
8226,19650,2
8227,21294,1
8228,16143,1
8229,16383,1
8230,9319,2
8231,15910,1
8232,15988,4
8233,8921,1
8234,12911,3
8235,26451,6
8236,13343,3
8237,15744,2
8238,3689,3
8239,13935,2
8240,14246,1
8241,11230,3
8242,5357,1
8243,19711,1
8244,20032,2
8245,8546,3
8246,23009,3
8247,21945,3
8248,6601,3
8249,15685,4
8250,4479,1
8251,15065,1
8252,1900,1
8253,4885,1
8254,8700,5
8255,21331,2
8256,16335,1
8257,14446,2
8258,19681,3
8259,12374,1
8260,11017,3
8261,24215,4
8262,11201,5
8263,15219,6
8264,12459,2
8265,19928,1
8266,27635,1
8267,20608,5
8268,22786,3
8269,21224,4
8270,16284,2
8271,146,4
8272,4875,4
8273,5371,1
8274,9879,2
8275,10915,4
8276,3406,1
8277,13731,1
8278,2701,4
8279,24799,6
8280,6273,3
8281,938,2
8282,26443,5
8283,2264,1
8284,11349,1
8285,9057,4
8286,23384,1
8287,17850,4
8288,23557,2
8289,11394,1
8290,5228,1
8291,15232,2
8292,14094,1
8293,13891,4
8294,2297,1
8295,4439,4
8296,17737,3
8297,10592,2
8298,13352,3
8299,25004,1
8300,13579,1
8301,6759,3
8302,21240,4
8303,20086,1
8304,7245,1
8305,24380,3
8306,11583,1
8307,6706,1
8308,9085,5
8309,12858,1
8310,23335,2
8311,26047,2
8312,4078,2
8313,10678,2
8314,8633,6
8315,9102,2
8316,14497,1
8317,627,2
8318,13541,4
8319,5072,3
8320,17380,1
8321,18534,2
8322,16840,2
8323,7698,4
8324,13426,3
8325,4901,2
8326,13124,5
8327,7009,3
8328,27686,1
8329,7144,6
8330,17663,1
8331,12754,2
8332,16050,1
8333,22245,6
8334,10020,1
8335,19431,1
8336,9622,4
8337,4198,1
8338,15250,4
8339,14656,4
8340,148,1
8341,21562,2
8342,9962,1
8343,25476,3
8344,1388,6
8345,7140,1
8346,9135,2
8347,15058,1
8348,9567,1
8349,10050,1
8350,18054,3
8351,19228,3
8352,5787,4
8353,8385,1
8354,5276,4
8355,22320,5
8356,20678,1
8357,26657,2
8358,3775,1
8359,3207,1
8360,22175,2
8361,5986,4
8362,3468,3
8363,22017,3
8364,23677,5
8365,26354,4
8366,24500,2
8367,13900,1
8368,26533,2
8369,8724,1
8370,11923,1
8371,22411,6
8372,26029,4
8373,11564,1
8374,23870,1
8375,4494,6
8376,8772,1
8377,17267,3
8378,3066,2
8379,21195,2
8380,25813,1
8381,4340,3
8382,18400,4
8383,17813,2
8384,23088,1
8385,25223,3
8386,3646,2
8387,3313,2
8388,13858,5
8389,17253,1
8390,11671,4
8391,3781,2
8392,23524,3
8393,12650,1
8394,9195,2
8395,11890,5
8396,5369,2
8397,24285,5
8398,14041,1
8399,7165,5
8400,13713,1
8401,8478,1
8402,6579,5
8403,22649,6
8404,22694,4
8405,20746,2
8406,26791,4
8407,22465,3
8408,12592,3
8409,5882,2
8410,12904,3
8411,17709,5
8412,17728,1
8413,13349,2
8414,28412,3
8415,7731,5
8416,15352,3
8417,16869,3
8418,21750,4
8419,8986,3
8420,14934,3
8421,15026,5
8422,15490,1
8423,24134,5
8424,24164,1
8425,21537,1
8426,8479,3
8427,3365,2
8428,9310,1
8429,12905,2
8430,18401,3
8431,18052,1
8432,18709,1
8433,3928,1
8434,15847,5
8435,5136,6
8436,18166,1
8437,16302,1
8438,11517,5
8439,7543,2
8440,24064,3
8441,26105,2
8442,3592,5
8443,16354,5
8444,3154,1
8445,18409,3
8446,19402,2
8447,26442,1
8448,8919,4
8449,24283,3
8450,8587,1
8451,20717,1
8452,17789,3
8453,18921,1
8454,11789,2
8455,13896,3
8456,1338,6
8457,4905,1
8458,19515,1
8459,14055,2
8460,17341,1
8461,4491,1
8462,26612,1
8463,11546,1
8464,23347,2
8465,16196,3
8466,8835,1
8467,12277,5
8468,22274,2
8469,24066,1
8470,17089,1
8471,11567,1
8472,11853,6
8473,10414,1
8474,17092,1
8475,13605,4
8476,22486,3
8477,20235,2
8478,23027,3
8479,7263,3
8480,14689,2
8481,1924,1
8482,14974,1
8483,12511,1
8484,16570,1
8485,17792,1
8486,20872,2
8487,7852,4
8488,12113,1
8489,2534,2
8490,1880,5
8491,5989,6
8492,27408,5
8493,19390,3
8494,15610,1
8495,12000,2
8496,16542,3
8497,13719,2
8498,25622,1
8499,15194,2
8500,27222,6
8501,8487,3
8502,8093,1
8503,17450,1
8504,19842,1
8505,3810,2
8506,7024,1
8507,5370,1
8508,19949,1
8509,20419,1
8510,23090,5
8511,27021,2
8512,7523,3
8513,16795,1
8514,18373,1
8515,17322,1
8516,23071,1
8517,2141,1
8518,20564,1
8519,12017,3
8520,11588,4
8521,17466,2
8522,14906,4
8523,17628,3
8524,11077,1
8525,13296,2
8526,19596,6
8527,15654,4
8528,6265,5
8529,17387,3
8530,6296,1
8531,16742,1
8532,24057,3
8533,27210,4
8534,4287,1
8535,2518,2
8536,7404,6
8537,5525,1
8538,2255,1
8539,26242,3
8540,14902,1
8541,17757,1
8542,25090,5
8543,14423,4
8544,17681,3
8545,16937,2
8546,23346,2
8547,2307,1
8548,5714,2
8549,26018,1
8550,26189,6
8551,24861,2
8552,11927,2
8553,8063,2
8554,22542,6
8555,24810,5
8556,12554,3
8557,15939,1
8558,18303,1
8559,14552,1
8560,23159,1
8561,9528,1
8562,8008,1
8563,5898,5
8564,21795,5
8565,9858,4
8566,5592,1
8567,18762,1
8568,25387,4
8569,13911,3
8570,14529,5
8571,16175,2
8572,9147,4
8573,6693,5
8574,11294,1
8575,4663,1
8576,10021,1
8577,20166,3
8578,24907,2
8579,26117,2
8580,2530,5
8581,25933,4
8582,24773,1
8583,16536,5
8584,21358,2
8585,16839,1
8586,2814,1
8587,18112,1
8588,10058,1
8589,2340,1
8590,10338,1
8591,18739,5
8592,22394,3
8593,9910,1
8594,10510,1
8595,18102,1
8596,11389,1
8597,7188,5
8598,25317,4
8599,23204,4
8600,26868,3
8601,9949,1
8602,2098,1
8603,10154,1
8604,8915,1
8605,25300,1
8606,7331,1
8607,16520,1
8608,2190,1
8609,18051,4
8610,8900,1
8611,15193,4
8612,11936,1
8613,20955,6
8614,3246,2
8615,17080,1
8616,19113,3
8617,7824,1
8618,2671,1
8619,15778,2
8620,4547,3
8621,5443,2
8622,4101,4
8623,9480,3
8624,23463,1
8625,8566,1
8626,24451,2
8627,5644,1
8628,15667,1
8629,12172,1
8630,6160,4
8631,10550,1
8632,17725,2
8633,27791,1
8634,10926,2
8635,10983,1
8636,4660,4
8637,7534,1
8638,13081,4
8639,16287,1
8640,12952,1
8641,6907,4
8642,12454,6
8643,2537,1
8644,14813,2
8645,4186,2
8646,14431,2
8647,1357,2
8648,8463,1
8649,14468,2
8650,17844,1
8651,15875,2
8652,4396,4
8653,11577,4
8654,20108,1
8655,25861,2
8656,24055,4
8657,23779,2
8658,3190,1
8659,11689,1
8660,16234,6
8661,27054,4
8662,23052,2
8663,6825,6
8664,16072,1
8665,17869,3
8666,25463,4
8667,26183,1
8668,12124,1
8669,12702,2
8670,12976,1
8671,19486,6
8672,23800,5
8673,6024,5
8674,24110,3
8675,24010,5
8676,6362,1
8677,6542,1
8678,8102,1
8679,5563,2
8680,7306,1
8681,13045,4
8682,17497,1
8683,21958,4
8684,12229,1
8685,19023,1
8686,9587,2
8687,3940,2
8688,7998,2
8689,19455,3
8690,15054,2
8691,13844,3
8692,9384,1
8693,316,5
8694,19014,1
8695,13907,2
8696,26313,1
8697,15111,1
8698,20002,1
8699,9928,3
8700,1733,1
8701,11372,2
8702,22776,5
8703,15125,1
8704,13574,3
8705,19649,4
8706,25101,3
8707,24462,3
8708,28487,5
8709,17431,4
8710,26632,1
8711,8318,1
8712,10509,1
8713,5436,2
8714,16722,2
8715,13514,6
8716,13416,4
8717,16144,4
8718,16499,1
8719,11911,2
8720,4755,2
8721,3363,3
8722,14124,3
8723,16661,2
8724,10892,1
8725,13427,1
8726,10049,3
8727,14830,4
8728,20071,5
8729,24631,1
8730,11509,6
8731,11036,4
8732,18941,3
8733,20557,5
8734,6957,1
8735,2272,1
8736,12520,5
8737,14464,4
8738,23404,1
8739,18261,1
8740,10315,1
8741,15197,4
8742,16394,3
8743,27200,4
8744,2393,1
8745,9117,1
8746,5674,1
8747,8608,1
8748,17526,1
8749,22676,4
8750,8830,6
8751,11633,4
8752,11015,1
8753,17574,1
8754,18947,2
8755,20692,1
8756,24673,5
8757,16973,1
8758,17578,5
8759,11260,1
8760,9367,1
8761,22922,3
8762,16026,1
8763,8171,1
8764,6620,1
8765,13038,1
8766,11191,1
8767,14078,3
8768,21017,1
8769,5030,1
8770,560,4
8771,25318,6
8772,13270,3
8773,26823,2
8774,13952,2
8775,3701,1
8776,17193,1
8777,21433,2
8778,21341,1
8779,11165,2
8780,7149,2
8781,13451,4
8782,18801,1
8783,16737,1
8784,22176,2
8785,12724,1
8786,26318,2
8787,14780,1
8788,18286,2
8789,19989,1
8790,22897,1
8791,2356,1
8792,9234,1
8793,27086,5
8794,18349,1
8795,20326,2
8796,18454,3
8797,25705,3
8798,22312,1
8799,16045,1
8800,16154,3
8801,27211,1
8802,18014,1
8803,16567,1
8804,26784,1
8805,9881,2
8806,13588,1
8807,12266,4
8808,15386,1
8809,23251,1
8810,19821,2
8811,8018,1
8812,19181,1
8813,19788,2
8814,28007,2
8815,21840,2
8816,27878,1
8817,20617,1
8818,21041,5
8819,699,2
8820,4582,1
8821,2329,1
8822,6301,6
8823,13873,3
8824,15497,1
8825,9441,4
8826,5891,2
8827,4964,1
8828,11733,1
8829,6244,1
8830,19147,1
8831,8650,3
8832,6896,3
8833,12732,1
8834,10365,2
8835,13289,1
8836,18368,3
8837,19794,1
8838,20101,4
8839,17559,1
8840,15530,3
8841,9118,4
8842,5697,2
8843,17956,1
8844,17408,2
8845,5591,4
8846,16263,5
8847,12118,1
8848,26319,1
8849,17861,1
8850,20783,1
8851,24718,6
8852,11772,1
8853,28693,5
8854,28075,3
8855,25840,4
8856,13740,3
8857,28248,4
8858,3723,2
8859,96,6
8860,28457,3
8861,24013,2
8862,14519,4
8863,22721,3
8864,26164,5
8865,21802,4
8866,21785,5
8867,5321,2
8868,22981,3
8869,21699,2
8870,12699,1
8871,13383,3
8872,18913,2
8873,16571,1
8874,17260,4
8875,21298,1
8876,22407,1
8877,29694,1
8878,5976,1
8879,30346,3
8880,30384,1
8881,16205,4
8882,30572,5
8883,10580,1
8884,4686,1
8885,15627,2
8886,15070,1
8887,8957,2
8888,30586,4
8889,17594,1
8890,30585,2
8891,18938,3
8892,26801,1
8893,31801,2
8894,32174,2
8895,30687,3
8896,32462,2
8897,32258,1
8898,27209,2
8899,30803,2
8900,23312,3
8901,9664,2
8902,7836,3
8903,24297,3
8904,13173,5
8905,28342,1
8906,15831,4
8907,20972,5
8908,6380,1
8909,22898,1
8910,5778,1
8911,28877,3
8912,27839,1
8913,29623,2
8914,9681,4
8915,14536,4
8916,29179,1
8917,10838,1
8918,18880,3
8919,6302,2
8920,19811,3
8921,26187,5
8922,31720,3
8923,31280,3
8924,22035,3
8925,31025,4
8926,27537,2
8927,23636,4
8928,32154,2
8929,28844,3
8930,24197,4
8931,30630,1
8932,15579,2
8933,16149,1
8934,30443,2
8935,31119,4
8936,29337,1
8937,14805,1
8938,8617,1
8939,32461,1
8940,28835,3
8941,6450,4
8942,9079,1
8943,22322,1
8944,11775,1
8945,8046,3
8946,12975,1
8947,27708,4
8948,24430,4
8949,30512,4
8950,19410,5
8951,23742,2
8952,23142,3
8953,29265,4
8954,23043,4
8955,9926,3
8956,21801,5
8957,17978,3
8958,25551,1
8959,18969,5
8960,11121,2
8961,30870,2
8962,31091,4
8963,16139,3
8964,30287,3
8965,11118,1
8966,11409,3
8967,32355,1
8968,13439,1
8969,31615,4
8970,21775,2
8971,13959,3
8972,23154,1
8973,30546,2
8974,30187,4
8975,30693,2
8976,16600,2
8977,21847,4
8978,30707,3
8979,26769,4
8980,30380,3
8981,7507,1
8982,2971,2
8983,7521,2
8984,12330,1
8985,13803,2
8986,24143,4
8987,24459,1
8988,28564,1
8989,22667,4
8990,17212,1
8991,21631,1
8992,27687,4
8993,14329,3
8994,30427,5
8995,30418,3
8996,30340,1
8997,18438,1
8998,24115,3
8999,30457,3
9000,31183,3
9001,7484,1
9002,23195,1
9003,31928,1
9004,23669,1
9005,30831,2
9006,20232,2
9007,7743,1
9008,26472,2
9009,30605,2
9010,31083,3
9011,27143,3
9012,5112,2
9013,15810,2
9014,19244,2
9015,30590,4
9016,22625,2
9017,29015,2
9018,107,4
9019,31898,1
9020,23655,1
9021,9564,2
9022,20982,1
9023,11447,1
9024,28783,2
9025,29225,1
9026,15489,1
9027,29301,1
9028,26781,2
9029,6607,1
9030,30244,2
9031,14603,4
9032,30313,3
9033,28473,4
9034,24338,4
9035,28434,2
9036,12325,1
9037,30264,2
9038,30136,2
9039,12486,2
9040,29006,4
9041,30604,2
9042,20602,2
9043,7942,1
9044,30588,4
9045,10054,2
9046,29470,5
9047,32081,3
9048,29073,3
9049,27225,4
9050,32216,1
9051,6117,4
9052,27550,3
9053,10095,2
9054,31424,5
9055,22092,4
9056,31203,4
9057,26741,4
9058,1572,2
9059,28687,3
9060,19914,1
9061,11402,1
9062,22732,5
9063,22107,3
9064,23099,3
9065,7518,4
9066,29193,2
9067,29559,1
9068,7906,3
9069,7675,1
9070,20690,5
9071,28499,2
9072,3152,1
9073,16429,1
9074,26777,3
9075,26245,2
9076,28767,1
9077,29485,1
9078,30489,1
9079,21194,3
9080,15091,1
9081,30460,4
9082,11806,4
9083,25041,4
9084,9862,1
9085,30274,3
9086,9385,4
9087,28925,4
9088,14022,3
9089,31274,1
9090,8349,1
9091,30651,1
9092,8081,4
9093,3235,1
9094,26676,3
9095,24271,2
9096,29033,2
9097,6678,3
9098,31870,1
9099,14998,2
9100,32089,2
9101,29387,1
9102,30402,1
9103,25369,5
9104,31405,1
9105,31781,4
9106,10336,1
9107,24364,2
9108,20154,3
9109,22771,2
9110,5486,1
9111,23714,3
9112,18888,1
9113,14513,2
9114,28851,2
9115,26975,2
9116,29910,1
9117,8155,2
9118,21774,2
9119,5128,1
9120,28026,2
9121,29800,3
9122,30210,2
9123,27559,1
9124,30393,2
9125,30437,1
9126,29825,3
9127,31134,1
9128,29059,4
9129,21466,1
9130,27249,1
9131,18692,2
9132,6708,2
9133,11383,1
9134,31558,3
9135,30652,3
9136,31797,2
9137,30619,3
9138,32091,3
9139,32272,1
9140,14638,1
9141,31107,4
9142,32624,4
9143,32093,1
9144,23720,4
9145,31528,3
9146,31188,1
9147,15036,4
9148,17167,3
9149,29697,1
9150,22214,4
9151,20203,3
9152,29052,1
9153,3729,3
9154,30306,1
9155,25098,2
9156,3139,1
9157,25457,1
9158,14130,4
9159,22225,4
9160,30475,3
9161,30861,2
9162,30320,2
9163,30447,3
9164,12855,1
9165,31497,4
9166,25366,1
9167,16055,5
9168,28714,5
9169,32029,2
9170,28636,1
9171,26557,4
9172,22586,4
9173,22395,4
9174,22683,3
9175,31442,4
9176,28899,1
9177,27241,4
9178,32408,4
9179,32023,3
9180,32103,3
9181,30603,4
9182,22380,1
9183,27109,1
9184,25885,1
9185,26739,1
9186,21072,2
9187,28824,4
9188,29597,2
9189,29873,1
9190,27397,1
9191,28719,3
9192,9125,1
9193,25270,4
9194,29603,4
9195,30391,2
9196,21334,3
9197,15711,2
9198,30516,4
9199,11379,1
9200,5190,4
9201,30462,2
9202,27569,2
9203,26400,1
9204,13958,2
9205,30394,1
9206,25443,1
9207,29805,1
9208,32445,3
9209,23097,3
9210,15387,1
9211,30284,1
9212,27800,2
9213,17118,5
9214,30712,1
9215,14290,3
9216,30658,2
9217,32419,1
9218,21087,2
9219,16491,2
9220,18526,1
9221,4071,1
9222,30238,4
9223,27760,3
9224,28987,2
9225,20508,1
9226,29184,1
9227,25583,1
9228,25955,1
9229,29289,1
9230,20763,2
9231,23058,4
9232,30542,1
9233,12121,4
9234,17994,2
9235,22137,4
9236,30574,4
9237,29370,1
9238,7980,3
9239,26226,4
9240,31051,1
9241,22090,4
9242,31053,4
9243,31006,3
9244,30701,1
9245,31021,1
9246,27487,4
9247,30947,1
9248,28879,1
9249,31007,3
9250,31825,4
9251,2775,2
9252,19020,1
9253,4257,4
9254,26633,4
9255,6833,2
9256,6811,3
9257,23789,2
9258,28302,4
9259,29131,5
9260,29491,2
9261,28866,2
9262,22990,2
9263,27798,2
9264,27349,1
9265,27888,4
9266,4354,1
9267,29533,2
9268,28908,2
9269,30431,4
9270,28330,4
9271,12648,2
9272,24872,3
9273,20936,1
9274,27253,1
9275,30538,3
9276,13921,3
9277,26863,5
9278,26317,5
9279,31575,5
9280,31494,4
9281,16626,1
9282,18150,3
9283,25631,4
9284,5560,5
9285,25388,3
9286,10901,4
9287,26824,5
9288,24588,1
9289,5692,3
9290,30979,4
9291,26546,2
9292,29019,1
9293,20548,1
9294,32212,1
9295,22014,1
9296,19183,4
9297,22716,5
9298,26413,2
9299,7012,1
9300,26251,4
9301,29192,4
9302,6158,2
9303,14341,1
9304,27523,4
9305,30421,3
9306,8092,1
9307,25261,3
9308,30395,4
9309,24093,1
9310,30341,3
9311,26266,1
